data,seas,trend,resid,actual_values
2010-02-19 00:00:00,-43.056980758233436,9369.888328767125,561.4986519911082,9888.33
2010-02-20 00:00:00,-92.37714581245538,9370.860602739725,589.8365430727297,9868.32
2010-02-21 00:00:00,-86.15914699681505,9369.437479452052,-31.678332455236358,9251.6
2010-02-22 00:00:00,-75.6422055441881,9371.237424657536,618.0447808866511,9913.64
2010-02-23 00:00:00,-87.36097128334316,9371.661698630138,830.4192726532046,10114.72
2010-02-24 00:00:00,-41.97273102934665,9372.625013698631,572.5377173307162,9903.19
2010-02-25 00:00:00,-14.333971083569367,9373.509123287673,428.27484779589713,9787.45
2010-02-26 00:00:00,36.64611317727676,9374.040520547944,516.3133662747795,9927.0
2010-02-27 00:00:00,111.80975788332793,9375.728136986301,535.9321051303701,10023.47
2010-02-28 00:00:00,114.62339026061184,9374.954767123287,-179.89815738389828,9309.68
2010-03-01 00:00:00,38.049964076252735,9376.982904109587,510.8971318141603,9925.93
2010-03-02 00:00:00,24.99727042613935,9378.137397260274,669.4653323135868,10072.6
2010-03-03 00:00:00,31.477385337669403,9379.111506849313,708.4511078130188,10119.04
2010-03-04 00:00:00,19.64076086563867,9379.255424657533,714.1538144768278,10113.05
2010-03-05 00:00:00,17.72265865388178,9379.414684931508,606.66265641461,10003.8
2010-03-06 00:00:00,110.75426620239918,9380.682191780823,353.78354201677723,9845.22
2010-03-07 00:00:00,99.49185628516258,9379.664465753425,-404.78632203858706,9074.37
2010-03-08 00:00:00,118.85201297751527,9380.606328767124,502.391658255361,10001.85
2010-03-09 00:00:00,112.08628268356628,9380.981698630136,608.8820186862987,10101.95
2010-03-10 00:00:00,209.3206683142745,9381.833726027398,567.7456056583268,10158.9
2010-03-11 00:00:00,214.8494698696414,9382.62698630137,586.1935438289892,10183.67
2010-03-12 00:00:00,192.96589693870632,9382.831342465752,453.6127605955418,10029.41
2010-03-13 00:00:00,201.35801732968898,9384.47712328767,534.9248593826411,10120.76
2010-03-14 00:00:00,292.3919267617672,9383.755041095892,-232.636967857659,9443.51
2010-03-15 00:00:00,173.68080502946336,9385.933232876712,489.9859620938247,10049.6
2010-03-16 00:00:00,208.53539631085712,9386.398520547944,444.98608314119906,10039.92
2010-03-17 00:00:00,144.94720968129084,9386.925452054795,425.607338263914,9957.48
2010-03-18 00:00:00,188.56500507227392,9387.368602739727,617.8463921879996,10193.78
2010-03-19 00:00:00,106.19482118243471,9386.996849315068,66.80832950249712,9560.0
2010-03-20 00:00:00,153.27555698437683,9388.43010958904,381.9043334265832,9923.61
2010-03-21 00:00:00,153.57735117672948,9387.214109589042,-357.9414607657711,9182.85
2010-03-22 00:00:00,143.18282447867134,9388.165369863014,84.84180565831483,9616.19
